PROV,DISTRICT,NAHIA,VILLAGE,EA,EA_EXT,QSN,J01_USE_OF_HOUSE,J01A_TYPE_OF_HOUSE,JO2_MATERIAL_FLOOR,J03_COVER_FLOOR,J04_MATERIAL_WALL,J05_MATERIAL_ROOF,J06_NUM_ROOM,J07_NUM_ROOM_DISP,J08_NUM_ROOM_SLEEP,J09_ENERGY_COOKING,J10_ENERGY_LIGHTING,J11_ENERGY_HEATING,J12_WATER_DRINKING,J13_WATER_COOKING_ETC,J14_KIND_OF_TOILET,J15A_ELECTRICITY,J15B_RADIO,J15C_TV,J16B_MOBILE_PHONE,J15D_LANDLINE_PHONE,J15E_REF,J15F_WASHING_MACHINE,J15G_INTERNET,J16A_WATCH,J16C_COMPUTER,J16D_BICYCLE,J16E_MOTORCYCLE,J16F_CART,J16G_CAR,J16I_MOTORBOAT,J16H_GENERATOR,J17_OWN_LAND,J18_OWN_AGRILAND,J19_OWN_FARM_ANIMALS,J20A_CATTLE,J20B_HORSE,J20C_GOAT,J20D_SHEEP,J20E_CHICKEN,J20F_DUCKS,J21_TENURE_HOUSE
02,05,00,175,026,0,050,1,1,11,4,12,12,06,05,03,08,4,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,05,00,1
02,05,00,175,026,0,051,1,1,11,4,12,12,05,04,02,08,4,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,00,02,09,00,1
02,05,00,175,026,0,052,1,1,11,2,12,12,03,03,03,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,05,00,175,026,0,054,1,1,11,4,12,12,08,06,04,08,4,05,31,21,61,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,03,00,1
02,05,00,175,026,0,055,1,1,11,2,12,12,05,04,02,08,4,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,00,02,09,00,1
02,05,00,175,026,0,056,1,1,33,2,22,12,06,03,02,08,4,05,81,81,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0004,1,03,00,00,03,09,00,1
02,05,00,175,026,0,057,1,1,33,2,22,12,05,03,02,08,4,05,81,81,61,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,0002,1,03,00,00,00,01,00,1
02,05,00,175,026,0,058,1,1,11,2,12,12,03,03,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,00,00,08,00,1
02,05,00,175,026,0,059,1,1,11,2,12,12,03,03,02,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,00,02,03,00,1
02,05,00,175,026,0,060,1,1,11,4,12,12,06,04,03,08,4,05,31,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,1,02,00,00,00,09,00,1
02,05,00,175,026,0,061,1,1,11,2,22,12,05,03,02,08,4,05,41,41,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,0003,1,02,00,00,00,04,00,1
02,05,00,175,026,0,062,1,1,33,2,22,12,05,03,02,08,4,05,81,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0001,1,01,00,00,00,09,00,1
02,05,00,175,026,0,063,1,1,11,2,12,12,04,02,02,08,4,08,81,81,61,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,    ,1,02,01,00,03,01,00,1
02,05,00,175,026,0,064,1,1,11,2,12,12,05,05,03,08,3,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,00,00,03,00,1
02,05,00,175,026,0,065,1,1,11,2,12,12,04,04,03,08,4,05,32,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,03,00,00,00,03,00,1
02,05,00,175,026,0,067,1,1,11,4,12,12,03,03,01,08,1,05,31,31,61,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,02,00,00,00,05,00,1
02,05,00,175,026,0,068,1,1,33,2,22,12,05,04,02,04,4,05,81,81,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,01,00,00,00,06,00,1
02,05,00,175,026,0,070,1,1,11,2,12,12,03,03,02,08,4,05,31,81,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,00,00,00,00,02,00,1
02,05,00,175,026,0,071,1,1,33,2,12,12,08,08,08,08,4,05,31,31,61,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,0002,1,02,00,00,00,09,00,1
02,05,00,175,026,0,073,1,1,33,2,12,12,08,06,04,07,4,05,31,31,61,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,1,1,0001,1,02,00,00,00,09,00,1
02,05,00,098,027,0,001,1,1,11,2,12,12,05,05,03,08,4,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,002,1,1,11,4,12,12,02,02,01,08,4,08,41,41,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,003,1,1,11,2,12,12,02,02,01,08,4,08,31,31,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,05,00,1
02,05,00,098,027,0,004,1,1,11,4,12,12,03,03,02,10,4,08,81,81,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,00,00,00,01,03,00,1
02,05,00,098,027,0,005,1,1,11,2,12,12,04,04,04,08,4,05,31,31,22,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0005,1,01,00,00,03,10,06,1
02,05,00,098,027,0,006,1,1,11,2,12,12,04,04,02,08,4,05,31,31,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0005,1,01,00,00,01,05,04,1
02,05,00,098,027,0,007,1,1,11,4,12,12,03,03,03,08,4,08,31,96,61,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,1,02,00,00,00,05,03,1
02,05,00,098,027,0,008,1,1,11,2,12,12,05,05,03,08,4,04,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,0009,1,01,00,00,01,20,08,1
02,05,00,098,027,0,009,1,1,11,2,12,12,03,03,03,08,4,08,31,31,61,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0002,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,010,1,1,11,2,12,12,03,03,03,08,4,05,31,31,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0003,1,03,01,00,00,10,05,1
02,05,00,098,027,0,011,1,1,11,4,12,12,04,04,03,08,4,08,31,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,05,10,07,00,4
02,05,00,098,027,0,012,1,1,11,4,22,12,03,03,01,08,4,05,31,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,05,00,1
02,05,00,098,027,0,013,1,1,11,2,12,12,05,05,03,08,4,08,31,81,61,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0005,1,02,01,00,02,20,03,1
02,05,00,098,027,0,014,1,1,11,4,12,12,03,03,03,08,4,08,31,81,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,01,00,00,02,05,00,1
02,05,00,098,027,0,015,1,1,11,2,12,12,05,05,03,08,4,08,31,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,04,00,00,02,07,00,1
02,05,00,098,027,0,016,1,1,11,4,12,12,04,04,02,08,4,05,31,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,2,  ,  ,  ,  ,  ,  ,4
02,05,00,098,027,0,017,1,1,11,4,12,12,02,02,01,08,4,08,31,96,61,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,018,1,1,11,4,34,12,02,02,01,08,4,05,31,81,61,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,019,1,1,11,4,12,12,02,02,01,08,4,08,31,81,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,020,1,1,11,4,12,12,03,03,03,08,4,08,31,81,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,03,00,1
02,05,00,098,027,0,021,1,1,11,2,12,14,02,02,01,08,4,08,31,81,61,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0000,1,01,00,00,01,02,00,1
02,05,00,098,027,0,022,1,1,11,4,12,12,04,04,04,08,4,08,41,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,02,00,00,02,04,00,1
02,05,00,098,027,0,023,1,1,11,4,12,12,02,02,01,08,4,08,41,81,61,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,024,1,1,11,4,12,12,06,06,06,08,4,08,31,81,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,1,01,00,00,01,05,00,1
02,05,00,098,027,0,025,1,1,11,4,12,12,03,03,03,08,4,08,41,81,61,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,00,00,1
02,05,00,098,027,0,026,1,1,11,4,12,12,02,02,01,08,4,08,41,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,00,00,1
02,05,00,098,027,0,027,1,1,11,4,12,12,02,02,01,08,4,08,31,81,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,028,1,1,11,4,12,13,03,03,01,08,4,08,31,81,61,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,01,00,00,00,00,00,1
02,05,00,098,027,0,029,1,1,11,4,12,12,04,04,04,08,4,08,31,81,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,1,07,01,00,00,05,00,1
02,05,00,098,027,0,031,1,1,11,4,12,12,04,04,04,08,4,08,31,81,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,06,00,00,02,08,00,1
02,05,00,098,027,0,032,1,1,11,4,12,12,02,02,02,08,4,08,31,81,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,1,00,00,00,06,00,00,1
02,05,00,098,027,0,033,1,1,11,4,22,12,02,02,02,08,1,08,31,81,61,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,01,00,00,03,05,00,1
02,05,00,098,027,0,034,1,1,11,4,22,12,02,02,01,08,1,08,41,81,61,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,02,00,01,03,02,00,1
02,05,00,098,027,0,035,1,1,11,4,22,12,04,04,02,08,4,08,31,81,61,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,0001,1,03,02,00,00,10,00,1
02,05,00,098,027,0,036,1,1,11,2,22,12,05,05,03,08,4,08,31,81,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,1,01,00,00,01,05,00,1
02,05,00,098,027,0,037,1,1,11,4,22,12,02,02,02,08,4,08,31,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,00,09,07,00,1
02,05,00,098,027,0,038,1,1,11,4,22,12,03,03,03,08,4,08,81,81,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,01,00,04,10,05,00,1
02,05,00,098,027,0,039,1,1,11,4,22,12,01,01,01,08,4,08,81,81,61,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,040,1,1,11,4,22,12,02,02,01,08,4,08,81,81,61,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0000,1,02,00,04,02,08,00,1
02,05,00,098,027,0,041,1,1,11,4,12,12,02,02,02,08,4,08,81,81,61,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0000,1,02,00,00,02,02,00,1
02,05,00,098,027,0,042,1,1,11,3,12,12,02,02,01,08,1,08,81,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,4
02,05,00,098,027,0,043,1,1,11,2,12,12,04,04,03,08,4,08,31,81,61,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,0001,1,03,00,00,01,05,07,1
02,05,00,098,027,0,045,1,1,11,2,12,12,02,02,02,08,4,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0000,1,01,00,00,00,03,00,1
02,05,00,098,027,0,046,1,1,11,2,12,12,02,02,01,08,4,05,31,81,61,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,0001,1,01,00,00,00,05,00,1
02,05,00,098,027,0,047,1,1,11,4,22,12,02,02,02,08,4,08,81,81,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,1,01,00,00,00,05,00,1
02,05,00,098,027,0,048,1,2,11,4,22,12,01,01,01,08,1,04,81,81,61,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,4
02,05,00,098,027,0,049,1,1,11,2,12,12,01,01,01,08,4,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,01,00,00,00,02,00,1
02,05,00,098,027,0,050,1,1,11,4,12,12,03,03,02,08,4,05,31,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,01,00,00,00,05,00,1
02,05,00,098,027,0,051,1,1,11,4,12,12,01,01,01,08,4,08,31,81,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,052,1,1,11,4,12,12,01,01,01,08,4,05,31,81,61,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,053,1,1,11,4,12,12,02,02,02,08,4,05,31,81,61,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,0003,1,04,00,00,00,30,00,1
02,05,00,098,027,0,054,1,1,11,4,12,12,01,01,01,08,1,05,31,81,61,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,4
02,05,00,098,027,0,055,1,1,11,4,12,12,03,03,03,08,2,08,31,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,02,00,1
02,05,00,098,027,0,056,1,1,11,4,12,12,01,01,01,08,2,05,31,81,61,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,057,1,1,11,4,12,12,02,02,02,08,1,05,31,81,61,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,02,00,00,00,03,00,4
02,05,00,098,027,0,058,1,1,11,4,22,12,02,02,02,08,2,08,31,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,04,00,00,00,10,04,1
02,05,00,098,027,0,059,1,1,11,4,12,12,04,04,03,08,4,08,31,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,03,00,00,00,05,02,1
02,05,00,098,027,0,060,1,1,11,4,12,12,02,02,01,08,2,05,31,81,61,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0003,1,01,00,00,00,03,00,1
02,05,00,098,027,0,061,1,1,11,2,12,12,03,03,03,08,4,08,31,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0003,1,02,00,00,00,05,00,1
02,05,00,098,027,0,062,1,1,11,4,12,12,03,03,02,08,1,08,31,81,61,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,03,00,1
02,05,00,098,027,0,063,1,1,11,4,12,12,03,03,03,08,1,08,31,81,61,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,02,00,00,00,05,00,1
02,05,00,098,027,0,064,1,1,11,4,12,12,03,03,03,08,1,08,31,81,61,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,1,02,00,00,00,03,00,1
02,05,00,098,027,0,065,1,1,11,2,12,12,03,03,03,08,4,08,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,    ,1,04,00,01,01,05,02,1
02,05,00,098,027,0,066,1,1,11,4,12,12,03,03,02,08,1,08,31,81,61,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0008,1,04,00,00,00,10,00,1
02,05,00,098,027,0,067,1,1,11,4,12,12,04,04,04,08,4,08,31,81,61,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,0012,1,05,00,00,03,10,02,1
02,05,00,098,027,0,069,1,1,11,4,12,12,01,01,01,08,3,08,31,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0003,1,00,00,00,00,05,02,1
02,05,00,098,027,0,070,1,1,11,4,12,12,02,02,02,08,4,05,81,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,01,00,00,06,00,00,1
02,05,00,098,027,0,071,1,1,11,4,22,12,04,04,03,08,2,05,81,81,61,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,072,1,1,11,4,12,12,03,03,02,08,3,08,31,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,02,00,00,01,01,03,1
02,05,00,098,027,0,073,1,1,11,4,12,12,01,01,01,08,3,05,31,81,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,074,1,1,11,4,12,12,02,02,02,08,3,05,31,81,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,4
02,05,00,098,027,0,075,1,1,11,4,12,12,02,02,02,08,3,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,01,00,00,00,00,00,4
02,05,00,098,027,0,076,1,1,11,4,12,12,02,02,02,08,3,05,31,81,61,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,077,1,1,11,4,12,12,01,01,01,08,3,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,078,1,1,11,4,12,12,01,01,01,08,3,05,31,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,1,01,00,00,00,10,03,1
02,05,00,098,027,0,079,1,1,11,2,12,12,04,04,02,08,3,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0007,1,01,00,00,00,04,00,1
02,05,00,098,027,0,080,1,1,11,2,12,12,02,02,02,08,3,05,31,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,01,00,00,02,00,00,4
02,05,00,098,027,0,081,1,1,11,2,12,12,03,03,03,08,3,05,31,81,61,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0003,1,02,00,00,00,10,00,1
02,05,00,098,027,0,083,1,1,11,2,12,12,03,03,03,08,3,08,31,81,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,1,02,00,00,00,10,00,1
02,05,00,098,027,0,084,1,1,11,2,12,12,02,02,02,08,3,05,31,81,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,01,05,00,4
02,05,00,098,027,0,085,1,1,11,2,12,12,01,01,01,08,3,05,31,81,61,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,086,1,1,33,2,33,13,02,02,02,08,3,05,31,81,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,01,00,00,01,04,00,1
02,05,00,098,027,0,087,1,1,11,2,12,12,02,02,01,08,3,05,31,81,61,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,088,1,1,11,2,12,12,03,03,02,08,3,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,02,05,04,1
02,05,00,098,027,0,089,1,1,11,2,12,13,02,02,01,08,4,05,31,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,00,00,00,00,06,00,1
02,05,00,098,027,0,090,1,1,11,2,12,12,02,02,02,08,4,05,31,81,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,01,00,00,00,05,00,1
02,05,00,098,027,0,091,1,1,11,2,12,12,03,03,03,08,4,05,31,31,61,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,    ,1,01,00,00,00,00,05,1
02,05,00,098,027,0,093,1,1,11,2,12,12,03,03,03,08,4,05,31,81,61,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,095,1,1,11,2,12,12,02,02,02,08,4,05,31,81,61,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,02,00,00,00,10,05,1
02,05,00,098,027,0,096,1,1,11,4,12,12,01,01,01,08,1,05,31,81,61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,097,1,1,11,2,12,12,02,02,01,08,4,05,31,81,61,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,098,1,1,11,2,12,12,06,06,04,08,1,05,96,81,61,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,    ,1,02,00,00,00,00,00,1
02,05,00,098,027,0,100,1,1,11,2,12,12,04,04,03,08,2,05,32,32,61,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0004,1,04,00,00,00,05,00,1
02,05,00,098,027,0,101,1,1,11,2,12,12,01,01,01,08,4,05,42,81,61,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,4
02,05,00,098,027,0,102,1,1,11,2,12,12,02,02,02,08,4,05,41,81,61,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,098,027,0,104,1,1,11,2,12,12,01,01,01,08,4,05,41,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,096,027,0,105,1,1,11,2,12,12,03,03,03,08,3,05,31,81,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,01,00,00,02,01,00,1
02,05,00,096,027,0,106,1,1,11,2,12,12,02,02,02,08,4,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,05,00,096,027,0,107,1,1,11,2,12,12,03,03,02,08,4,05,31,81,61,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0002,1,00,00,00,01,05,00,4
02,05,00,096,027,0,108,1,1,11,2,12,12,02,02,01,08,1,05,31,81,61,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,096,027,0,109,1,1,11,2,12,12,02,02,02,08,1,05,31,81,61,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,03,00,01,00,06,00,1
02,05,00,096,027,0,110,1,1,11,2,12,12,02,02,01,08,3,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,01,00,00,00,00,00,1
02,05,00,096,027,0,111,1,1,33,2,12,13,04,04,04,08,4,05,31,96,61,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,0004,1,02,00,00,00,06,00,1
02,05,00,096,027,0,113,1,1,11,2,12,12,03,03,02,08,3,05,31,96,61,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0006,1,03,00,00,00,03,08,1
02,05,00,096,027,0,114,1,1,11,2,12,12,02,02,02,08,3,05,31,81,61,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,096,027,0,115,1,1,11,2,12,12,03,03,01,08,3,07,31,81,61,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,05,00,096,027,0,116,1,1,11,4,12,12,02,02,01,08,3,08,31,81,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,01,00,00,03,04,00,1
02,05,00,096,027,0,117,1,1,11,2,12,12,02,02,02,08,3,05,31,81,61,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,03,00,00,00,00,00,4
02,05,00,096,027,0,118,1,1,11,2,12,12,03,03,02,08,3,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,03,00,00,00,06,00,1
02,05,00,096,027,0,119,1,1,11,2,12,12,02,02,02,08,3,05,31,81,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,02,00,1
02,05,00,096,027,0,120,1,1,11,4,12,12,01,01,01,08,3,05,31,81,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,03,00,1
02,05,00,096,027,0,121,1,1,11,4,12,12,03,03,03,08,3,08,31,81,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,03,05,03,1
02,05,00,096,027,0,122,1,1,11,2,12,12,02,02,02,08,3,05,31,81,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,00,00,1
02,05,00,096,027,0,123,1,1,11,4,12,12,01,01,01,08,1,05,31,81,61,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0005,1,00,00,00,10,00,00,4
02,05,00,096,027,0,124,1,1,11,2,12,12,03,03,03,08,3,05,31,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0003,1,02,00,00,00,00,00,1
02,05,00,096,027,0,125,1,1,11,2,12,12,04,04,04,08,3,05,31,81,61,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,00,04,00,1
